FECHA HECHO,DEPARTAMENTO,MUNICIPIO,CANTIDAD
2023-10-18,NARIÑO,MOSQUERA,1
2023-10-18,NARIÑO,OLAYA HERRERA,3
2023-10-18,NARIÑO,SAN ANDRES DE TUMACO,2
2023-10-18,NORTE DE SANTANDER,TEORAMA,2
2023-10-18,PUTUMAYO,PUERTO ASIS,2
2023-10-18,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-10-18,PUTUMAYO,SAN MIGUEL,1
2023-10-19,CAUCA,PIAMONTE,1
2023-10-19,CUNDINAMARCA,UBALA,1
2023-10-19,META,MAPIRIPAN,1
2023-10-19,NARIÑO,BARBACOAS,1
2023-10-19,NARIÑO,EL CHARCO,1
2023-10-19,NARIÑO,IPIALES,1
2023-10-19,NARIÑO,SAN ANDRES DE TUMACO,2
2023-10-19,PUTUMAYO,PUERTO ASIS,2
2023-10-20,ANTIOQUIA,VALDIVIA,4
2023-10-20,CAUCA,BOLIVAR,1
2023-10-20,CHOCO,RIOSUCIO,2
2023-10-20,CORDOBA,MONTELIBANO,1
2023-10-20,GUAVIARE,SAN JOSE DEL GUAVIARE,17
2023-10-20,NARIÑO,EL CHARCO,1
2023-10-20,NARIÑO,IPIALES,1
2023-10-20,NARIÑO,OLAYA HERRERA,4
2023-10-20,NARIÑO,ROBERTO PAYAN,1
2023-10-20,NARIÑO,SAN ANDRES DE TUMACO,7
2023-10-20,NARIÑO,SANTA BARBARA,2
2023-10-20,NORTE DE SANTANDER,TIBU,1
2023-10-20,PUTUMAYO,PUERTO ASIS,3
2023-10-20,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-10-20,PUTUMAYO,VALLE DEL GUAMUEZ,1
2023-10-21,CAUCA,CALOTO,1
2023-10-21,CAUCA,PIAMONTE,2
2023-10-21,CAUCA,TIMBIQUI,1
2023-10-21,NARIÑO,IPIALES,1
2023-10-21,NARIÑO,ROBERTO PAYAN,3
2023-10-21,NARIÑO,SAN ANDRES DE TUMACO,17
2023-10-21,PUTUMAYO,PUERTO ASIS,4
2023-10-21,PUTUMAYO,PUERTO CAICEDO,1
2023-10-21,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-10-22,CAUCA,PIAMONTE,1
2023-10-22,CAUCA,SANTANDER DE QUILICHAO,1
2023-10-22,NARIÑO,EL TAMBO,1
2023-10-22,NARIÑO,SAN ANDRES DE TUMACO,11
2023-10-22,PUTUMAYO,PUERTO ASIS,1
2023-10-22,PUTUMAYO,PUERTO CAICEDO,1
2023-10-22,PUTUMAYO,PUERTO GUZMAN,1
2023-10-23,CAUCA,SANTA ROSA,1
2023-10-23,CORDOBA,SAN JOSE DE URE,2
2023-10-23,NARIÑO,IPIALES,1
2023-10-23,NARIÑO,MAGÜI,8
2023-10-23,NARIÑO,MOSQUERA,1
2023-10-23,NARIÑO,OLAYA HERRERA,1
2023-10-23,NARIÑO,SAN ANDRES DE TUMACO,4
2023-10-23,NORTE DE SANTANDER,CONVENCION,1
2023-10-23,PUTUMAYO,PUERTO ASIS,1
2023-10-23,PUTUMAYO,PUERTO CAICEDO,1
2023-10-23,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-10-24,CAUCA,PIAMONTE,1
2023-10-24,CHOCO,RIOSUCIO,1
2023-10-24,NARIÑO,EL CHARCO,1
2023-10-24,NARIÑO,IPIALES,1
2023-10-24,NARIÑO,ROBERTO PAYAN,1
2023-10-24,NARIÑO,SAN ANDRES DE TUMACO,1
2023-10-24,PUTUMAYO,PUERTO ASIS,1
2023-10-24,PUTUMAYO,PUERTO CAICEDO,1
2023-10-24,PUTUMAYO,PUERTO GUZMAN,1
2023-10-24,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-10-25,CAUCA,PIAMONTE,2
2023-10-25,CAUCA,TIMBIQUI,1
2023-10-25,CHOCO,RIOSUCIO,1
2023-10-25,NARIÑO,EL CHARCO,1
2023-10-25,NARIÑO,IPIALES,1
2023-10-25,NARIÑO,OLAYA HERRERA,2
2023-10-25,NARIÑO,SAN ANDRES DE TUMACO,2
2023-10-25,NORTE DE SANTANDER,TIBU,1
2023-10-25,PUTUMAYO,ORITO,3
2023-10-25,PUTUMAYO,PUERTO ASIS,1
2023-10-25,PUTUMAYO,PUERTO CAICEDO,1
2023-10-25,PUTUMAYO,VALLE DEL GUAMUEZ,1
2023-10-26,CAUCA,SANTA ROSA,1
2023-10-26,CHOCO,CARMEN DEL DARIEN,1
2023-10-26,CHOCO,SAN JOSE DEL PALMAR,1
2023-10-26,GUAVIARE,EL RETORNO,2
2023-10-26,NARIÑO,OLAYA HERRERA,1
2023-10-26,NARIÑO,SAN ANDRES DE TUMACO,5
2023-10-26,PUTUMAYO,PUERTO CAICEDO,1
2023-10-26,PUTUMAYO,PUERTO LEGUIZAMO,2
2023-10-27,CHOCO,RIOSUCIO,1
2023-10-27,NARIÑO,IPIALES,1
2023-10-27,NARIÑO,OLAYA HERRERA,1
2023-10-27,NARIÑO,ROBERTO PAYAN,1
2023-10-27,NARIÑO,SAN ANDRES DE TUMACO,1
2023-10-27,NORTE DE SANTANDER,EL ZULIA,1
2023-10-27,PUTUMAYO,ORITO,1
2023-10-27,PUTUMAYO,PUERTO ASIS,1
2023-10-27,PUTUMAYO,PUERTO CAICEDO,1
2023-10-27,PUTUMAYO,PUERTO GUZMAN,1
2023-10-27,PUTUMAYO,SAN MIGUEL,1
2023-10-28,CAUCA,TIMBIQUI,2
2023-10-28,NARIÑO,IPIALES,1
2023-10-28,NARIÑO,MALLAMA,1
2023-10-28,NARIÑO,OLAYA HERRERA,2
2023-10-28,PUTUMAYO,ORITO,1
2023-10-28,PUTUMAYO,PUERTO ASIS,1
2023-10-28,PUTUMAYO,PUERTO CAICEDO,1
2023-10-28,PUTUMAYO,VILLAGARZON,2
2023-10-29,CORDOBA,MONTELIBANO,1
2023-10-29,PUTUMAYO,PUERTO ASIS,1
2023-10-30,CAUCA,PIAMONTE,1
2023-10-30,META,MAPIRIPAN,13
2023-10-30,NARIÑO,EL CHARCO,1
2023-10-30,PUTUMAYO,PUERTO ASIS,1
2023-10-30,PUTUMAYO,PUERTO GUZMAN,1
2023-10-30,PUTUMAYO,SAN MIGUEL,1
2023-10-31,NARIÑO,OLAYA HERRERA,1
2023-10-31,NORTE DE SANTANDER,CONVENCION,1
2023-10-31,PUTUMAYO,PUERTO CAICEDO,3
2023-10-31,PUTUMAYO,VILLAGARZON,1
2023-11-01,CAUCA,PIAMONTE,1
2023-11-01,NARIÑO,OLAYA HERRERA,1
2023-11-01,NORTE DE SANTANDER,CONVENCION,1
2023-11-01,PUTUMAYO,PUERTO GUZMAN,1
2023-11-01,PUTUMAYO,SAN MIGUEL,1
2023-11-01,VICHADA,CUMARIBO,1
2023-11-02,AMAZONAS,PUERTO ALEGRIA,1
2023-11-02,CAQUETA,EL DONCELLO,1
2023-11-02,CAQUETA,PUERTO RICO,1
2023-11-02,CAUCA,MIRANDA,1
2023-11-02,CAUCA,TIMBIQUI,1
2023-11-02,CORDOBA,SAN JOSE DE URE,2
2023-11-02,META,PUERTO CONCORDIA,2
2023-11-02,NARIÑO,SAN ANDRES DE TUMACO,2
2023-11-02,NORTE DE SANTANDER,SARDINATA,1
2023-11-03,ANTIOQUIA,SONSON,1
2023-11-03,CAUCA,PIAMONTE,1
2023-11-03,META,PUERTO CONCORDIA,1
2023-11-03,PUTUMAYO,PUERTO ASIS,2
2023-11-03,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-11-03,PUTUMAYO,VILLAGARZON,1
2023-11-03,PUTUMAYO,ORITO,1
2023-11-04,ANTIOQUIA,AMALFI,2
2023-11-04,CAUCA,PIAMONTE,2
2023-11-04,META,LA MACARENA,1
2023-11-04,NARIÑO,IPIALES,1
2023-11-04,NARIÑO,SAN ANDRES DE TUMACO,3
2023-11-04,NORTE DE SANTANDER,SAN CALIXTO,1
2023-11-04,PUTUMAYO,VALLE DEL GUAMUEZ,2
2023-11-05,ANTIOQUIA,SONSON,1
2023-11-05,ANTIOQUIA,VIGIA DEL FUERTE,2
2023-11-05,NARIÑO,SAN ANDRES DE TUMACO,1
2023-11-05,NORTE DE SANTANDER,EL TARRA,1
2023-11-05,NORTE DE SANTANDER,TIBU,1
2023-11-05,PUTUMAYO,PUERTO ASIS,1
2023-11-05,PUTUMAYO,VALLE DEL GUAMUEZ,1
2023-11-06,CAUCA,PIAMONTE,2
2023-11-06,CHOCO,CARMEN DEL DARIEN,1
2023-11-06,CORDOBA,PUERTO LIBERTADOR,1
2023-11-06,NARIÑO,OLAYA HERRERA,4
2023-11-06,NORTE DE SANTANDER,TIBU,1
2023-11-06,PUTUMAYO,PUERTO ASIS,2
2023-11-07,ANTIOQUIA,AMALFI,1
2023-11-07,BOYACA,CAMPOHERMOSO,1
2023-11-07,CAUCA,BOLIVAR,1
2023-11-07,CAUCA,PIAMONTE,1
2023-11-07,CHOCO,CARMEN DEL DARIEN,2
2023-11-07,META,LA MACARENA,1
2023-11-07,META,VISTAHERMOSA,1
2023-11-07,NARIÑO,SAN ANDRES DE TUMACO,1
2023-11-07,NORTE DE SANTANDER,SARDINATA,1
2023-11-07,PUTUMAYO,PUERTO ASIS,1
2023-11-07,PUTUMAYO,PUERTO CAICEDO,1
2023-11-08,ANTIOQUIA,VALDIVIA,5
2023-11-08,CORDOBA,SAN JOSE DE URE,1
2023-11-08,GUAVIARE,MIRAFLORES,1
2023-11-08,NARIÑO,IPIALES,1
2023-11-08,NARIÑO,OLAYA HERRERA,1
2023-11-08,NARIÑO,ROBERTO PAYAN,1
2023-11-08,NARIÑO,SAN ANDRES DE TUMACO,3
2023-11-08,NORTE DE SANTANDER,CHINACOTA,1
2023-11-08,PUTUMAYO,ORITO,1
2023-11-08,PUTUMAYO,PUERTO GUZMAN,1
2023-11-09,AMAZONAS,PUERTO ALEGRIA,1
2023-11-09,ANTIOQUIA,ARGELIA,1
2023-11-09,BOLIVAR,CANTAGALLO,3
2023-11-09,CHOCO,RIOSUCIO,1
2023-11-09,NARIÑO,BARBACOAS,1
2023-11-09,NARIÑO,POTOSI,1
2023-11-09,NARIÑO,ROBERTO PAYAN,1
2023-11-09,NARIÑO,SAN ANDRES DE TUMACO,32
2023-11-09,NORTE DE SANTANDER,TIBU,1
2023-11-09,PUTUMAYO,PUERTO CAICEDO,1
2023-11-09,PUTUMAYO,PUERTO GUZMAN,1
2023-11-09,PUTUMAYO,VALLE DEL GUAMUEZ,1
2023-11-09,VICHADA,CUMARIBO,1
2023-11-10,AMAZONAS,PUERTO ALEGRIA,1
2023-11-10,CAUCA,TIMBIQUI,1
2023-11-10,GUAVIARE,EL RETORNO,7
2023-11-10,NARIÑO,OLAYA HERRERA,1
2023-11-10,NARIÑO,SAN ANDRES DE TUMACO,22
2023-11-10,NORTE DE SANTANDER,DURANIA,1
2023-11-10,NORTE DE SANTANDER,VILLA DEL ROSARIO,1
2023-11-10,PUTUMAYO,PUERTO ASIS,1
2023-11-10,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-11-10,PUTUMAYO,VALLE DEL GUAMUEZ,4
2023-11-11,ANTIOQUIA,VIGIA DEL FUERTE,1
2023-11-11,GUAVIARE,EL RETORNO,33
2023-11-11,NARIÑO,MAGÜI,2
2023-11-11,NARIÑO,OLAYA HERRERA,1
2023-11-11,NARIÑO,SAN ANDRES DE TUMACO,21
2023-11-11,NORTE DE SANTANDER,TIBU,1
2023-11-11,PUTUMAYO,PUERTO GUZMAN,1
2023-11-11,PUTUMAYO,VALLE DEL GUAMUEZ,2
2023-11-12,BOLIVAR,SANTA ROSA DEL SUR,1
2023-11-12,CAQUETA,SOLITA,1
2023-11-12,CORDOBA,PUERTO LIBERTADOR,1
2023-11-12,GUAVIARE,SAN JOSE DEL GUAVIARE,7
2023-11-12,NARIÑO,FRANCISCO PIZARRO,7
2023-11-12,NARIÑO,OLAYA HERRERA,10
2023-11-12,NARIÑO,SAN ANDRES DE TUMACO,3
2023-11-12,NORTE DE SANTANDER,SAN CALIXTO,1
2023-11-12,PUTUMAYO,PUERTO GUZMAN,1
2023-11-13,ANTIOQUIA,CACERES,1
2023-11-13,CAUCA,CALOTO,1
2023-11-13,CAUCA,PIAMONTE,11
2023-11-13,CAUCA,TIMBIQUI,3
2023-11-13,CHOCO,RIOSUCIO,2
2023-11-13,GUAVIARE,EL RETORNO,10
2023-11-13,NARIÑO,EL CHARCO,1
2023-11-13,NARIÑO,MAGÜI,1
2023-11-13,NARIÑO,SAN ANDRES DE TUMACO,34
2023-11-13,NORTE DE SANTANDER,CONVENCION,1
2023-11-13,NORTE DE SANTANDER,SARDINATA,1
2023-11-13,PUTUMAYO,PUERTO CAICEDO,1
2023-11-13,PUTUMAYO,PUERTO LEGUIZAMO,2
2023-11-13,VICHADA,CUMARIBO,1
2023-11-14,CAUCA,PIAMONTE,13
2023-11-14,GUAVIARE,CALAMAR,6
2023-11-14,GUAVIARE,EL RETORNO,4
2023-11-14,NARIÑO,EL CHARCO,1
2023-11-14,NARIÑO,MAGÜI,9
2023-11-14,NARIÑO,SAN ANDRES DE TUMACO,2
2023-11-14,NORTE DE SANTANDER,CONVENCION,1
2023-11-14,NORTE DE SANTANDER,SAN CALIXTO,1
2023-11-14,NORTE DE SANTANDER,TEORAMA,1
2023-11-14,PUTUMAYO,ORITO,2
2023-11-14,VALLE DEL CAUCA,BUENAVENTURA,1
2023-11-15,CORDOBA,PUERTO LIBERTADOR,2
2023-11-15,MAGDALENA,SANTA MARTA,1
2023-11-15,NARIÑO,EL CHARCO,1
2023-11-15,NARIÑO,OLAYA HERRERA,1
2023-11-15,NARIÑO,ROBERTO PAYAN,2
2023-11-15,NARIÑO,SAN ANDRES DE TUMACO,1
2023-11-15,NORTE DE SANTANDER,LA PLAYA,1
2023-11-15,NORTE DE SANTANDER,TEORAMA,1
2023-11-15,PUTUMAYO,ORITO,1
2023-11-15,PUTUMAYO,PUERTO CAICEDO,1
2023-11-15,PUTUMAYO,PUERTO GUZMAN,3
2023-11-15,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-11-15,VALLE DEL CAUCA,BUENAVENTURA,1
2023-11-16,ANTIOQUIA,TARAZA,1
2023-11-16,CAQUETA,SOLANO,1
2023-11-16,CAUCA,MIRANDA,1
2023-11-16,CAUCA,PIAMONTE,8
2023-11-16,CHOCO,RIOSUCIO,4
2023-11-16,CORDOBA,PUERTO LIBERTADOR,1
2023-11-16,CORDOBA,TIERRALTA,1
2023-11-16,NARIÑO,OLAYA HERRERA,1
2023-11-16,NARIÑO,SAN ANDRES DE TUMACO,23
2023-11-16,NORTE DE SANTANDER,EL CARMEN,1
2023-11-16,NORTE DE SANTANDER,TIBU,1
2023-11-16,PUTUMAYO,PUERTO ASIS,2
2023-11-16,PUTUMAYO,PUERTO GUZMAN,4
2023-11-16,PUTUMAYO,PUERTO LEGUIZAMO,3
2023-11-16,VICHADA,CUMARIBO,1
2023-11-17,BOLIVAR,SANTA ROSA DEL SUR,1
2023-11-17,CAQUETA,ALBANIA,1
2023-11-17,CHOCO,CARMEN DEL DARIEN,9
2023-11-17,META,LA MACARENA,1
2023-11-17,NARIÑO,EL CHARCO,12
2023-11-17,NARIÑO,IPIALES,1
2023-11-17,NARIÑO,MAGÜI,11
2023-11-17,NARIÑO,SAN ANDRES DE TUMACO,8
2023-11-17,NORTE DE SANTANDER,CONVENCION,1
2023-11-17,PUTUMAYO,PUERTO ASIS,1
2023-11-17,PUTUMAYO,PUERTO CAICEDO,5
2023-11-17,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-11-17,PUTUMAYO,SAN MIGUEL,1
2023-11-18,CAQUETA,ALBANIA,1
2023-11-18,CAQUETA,CARTAGENA DEL CHAIRA,1
2023-11-18,CHOCO,RIOSUCIO,5
2023-11-18,CORDOBA,PUERTO LIBERTADOR,1
2023-11-18,NARIÑO,EL CHARCO,1
2023-11-18,NARIÑO,OLAYA HERRERA,2
2023-11-18,NARIÑO,ROBERTO PAYAN,12
2023-11-18,NARIÑO,SAN ANDRES DE TUMACO,6
2023-11-18,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-11-18,PUTUMAYO,SAN MIGUEL,1
2023-11-19,BOLIVAR,SANTA ROSA DEL SUR,1
2023-11-19,NARIÑO,SAN ANDRES DE TUMACO,3
2023-11-19,NORTE DE SANTANDER,TIBU,1
2023-11-19,PUTUMAYO,PUERTO CAICEDO,1
2023-11-20,CAQUETA,CARTAGENA DEL CHAIRA,1
2023-11-20,NARIÑO,OLAYA HERRERA,1
2023-11-20,NARIÑO,SAN ANDRES DE TUMACO,2
2023-11-21,BOLIVAR,SANTA ROSA DEL SUR,1
2023-11-21,NARIÑO,OLAYA HERRERA,1
2023-11-21,NARIÑO,SAN ANDRES DE TUMACO,10
2023-11-21,NORTE DE SANTANDER,TIBU,2
2023-11-21,PUTUMAYO,ORITO,13
2023-11-22,ANTIOQUIA,AMALFI,1
2023-11-22,BOLIVAR,CANTAGALLO,2
2023-11-22,BOLIVAR,SANTA ROSA DEL SUR,1
2023-11-22,CAUCA,TIMBIQUI,2
2023-11-22,META,VISTAHERMOSA,1
2023-11-22,NARIÑO,EL CHARCO,1
2023-11-22,NARIÑO,IPIALES,2
2023-11-22,NARIÑO,OLAYA HERRERA,1
2023-11-22,NARIÑO,SAN ANDRES DE TUMACO,1
2023-11-22,NORTE DE SANTANDER,TIBU,2
2023-11-22,PUTUMAYO,PUERTO ASIS,13
2023-11-22,PUTUMAYO,PUERTO CAICEDO,1
2023-11-22,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-11-23,ANTIOQUIA,VALDIVIA,2
2023-11-23,CAQUETA,ALBANIA,1
2023-11-23,CHOCO,SAN JOSE DEL PALMAR,1
2023-11-23,META,VISTAHERMOSA,1
2023-11-23,NARIÑO,EL CHARCO,3
2023-11-23,NARIÑO,SAN ANDRES DE TUMACO,15
2023-11-23,NORTE DE SANTANDER,DURANIA,1
2023-11-23,NORTE DE SANTANDER,TEORAMA,2
2023-11-23,NORTE DE SANTANDER,TIBU,1
2023-11-23,PUTUMAYO,PUERTO ASIS,1
2023-11-23,PUTUMAYO,PUERTO GUZMAN,5
2023-11-23,PUTUMAYO,SAN MIGUEL,1
2023-11-23,VICHADA,CUMARIBO,1
2023-11-24,BOLIVAR,SANTA ROSA DEL SUR,1
2023-11-24,CAQUETA,SAN VICENTE DEL CAGUAN,1
2023-11-24,NARIÑO,MAGÜI,2
2023-11-24,NARIÑO,OLAYA HERRERA,1
2023-11-24,NARIÑO,SAN ANDRES DE TUMACO,4
2023-11-24,NORTE DE SANTANDER,TEORAMA,1
2023-11-24,PUTUMAYO,PUERTO ASIS,1
2023-11-24,PUTUMAYO,PUERTO CAICEDO,1
2023-11-24,PUTUMAYO,PUERTO GUZMAN,1
2023-11-25,CAQUETA,SAN VICENTE DEL CAGUAN,1
2023-11-25,CAUCA,SANTANDER DE QUILICHAO,1
2023-11-25,CORDOBA,PUERTO LIBERTADOR,1
2023-11-25,NARIÑO,SAN ANDRES DE TUMACO,1
2023-11-25,PUTUMAYO,PUERTO ASIS,2
2023-11-25,PUTUMAYO,SAN MIGUEL,1
2023-11-25,PUTUMAYO,ORITO,1
2023-11-26,CAUCA,CAJIBIO,1
2023-11-26,CORDOBA,MONTELIBANO,1
2023-11-26,CORDOBA,SAN JOSE DE URE,1
2023-11-26,NARIÑO,OLAYA HERRERA,1
2023-11-26,NORTE DE SANTANDER,TIBU,1
2023-11-26,PUTUMAYO,PUERTO GUZMAN,1
2023-11-27,GUAVIARE,EL RETORNO,1
2023-11-27,META,PUERTO RICO,1
2023-11-27,NARIÑO,SAN ANDRES DE TUMACO,1
2023-11-27,NORTE DE SANTANDER,CONVENCION,1
2023-11-27,NORTE DE SANTANDER,SAN CALIXTO,2
2023-11-27,NORTE DE SANTANDER,TIBU,1
2023-11-27,PUTUMAYO,PUERTO ASIS,1
2023-11-27,PUTUMAYO,PUERTO CAICEDO,1
2023-11-27,VICHADA,CUMARIBO,1
2023-11-28,ANTIOQUIA,VALDIVIA,2
2023-11-28,BOLIVAR,SANTA ROSA DEL SUR,1
2023-11-28,CORDOBA,MONTELIBANO,1
2023-11-28,META,PUERTO RICO,1
2023-11-28,NORTE DE SANTANDER,TIBU,3
2023-11-28,PUTUMAYO,PUERTO ASIS,1
2023-11-28,VICHADA,CUMARIBO,1
2023-11-29,CORDOBA,SAN JOSE DE URE,1
2023-11-29,GUAVIARE,MIRAFLORES,1
2023-11-29,NARIÑO,SAN ANDRES DE TUMACO,1
2023-11-29,NORTE DE SANTANDER,EL CARMEN,1
2023-11-29,PUTUMAYO,PUERTO CAICEDO,1
2023-11-30,BOLIVAR,CANTAGALLO,4
2023-11-30,CAUCA,TIMBIQUI,1
2023-11-30,CORDOBA,SAN JOSE DE URE,2
2023-11-30,NARIÑO,BARBACOAS,1
2023-11-30,NARIÑO,SAN ANDRES DE TUMACO,1
2023-11-30,NORTE DE SANTANDER,TIBU,3
2023-11-30,PUTUMAYO,PUERTO ASIS,1
2023-12-01,ANTIOQUIA,CHIGORODO,1
2023-12-01,BOLIVAR,SANTA ROSA DEL SUR,1
2023-12-01,CAUCA,TIMBIQUI,1
2023-12-01,CORDOBA,SAN JOSE DE URE,1
2023-12-01,NARIÑO,SAN ANDRES DE TUMACO,2
2023-12-01,NORTE DE SANTANDER,CONVENCION,1
2023-12-01,NORTE DE SANTANDER,TIBU,3
2023-12-01,PUTUMAYO,ORITO,1
2023-12-01,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-12-02,CORDOBA,SAN JOSE DE URE,1
2023-12-02,NARIÑO,SAN ANDRES DE TUMACO,1
2023-12-02,NORTE DE SANTANDER,CONVENCION,1
2023-12-03,GUAVIARE,MIRAFLORES,1
2023-12-03,META,PUERTO RICO,4
2023-12-03,NARIÑO,MALLAMA,1
2023-12-03,NARIÑO,SAN ANDRES DE TUMACO,1
2023-12-03,PUTUMAYO,PUERTO ASIS,2
2023-12-03,PUTUMAYO,PUERTO GUZMAN,1
2023-12-04,BOLIVAR,NOROSI,1
2023-12-04,CHOCO,SAN JOSE DEL PALMAR,1
2023-12-04,META,PUERTO RICO,1
2023-12-04,NARIÑO,SAN ANDRES DE TUMACO,1
2023-12-04,NORTE DE SANTANDER,TIBU,1
2023-12-04,PUTUMAYO,PUERTO ASIS,1
2023-12-04,VICHADA,CUMARIBO,1
2023-12-05,ANTIOQUIA,VALDIVIA,2
2023-12-05,CAUCA,EL TAMBO,2
2023-12-05,NARIÑO,SANTA BARBARA,2
2023-12-05,NORTE DE SANTANDER,TEORAMA,1
2023-12-05,NORTE DE SANTANDER,TIBU,4
2023-12-05,PUTUMAYO,VALLE DEL GUAMUEZ,1
2023-12-06,BOLIVAR,NOROSI,1
2023-12-06,CAUCA,CAJIBIO,1
2023-12-06,CHOCO,RIOSUCIO,8
2023-12-06,NARIÑO,BARBACOAS,1
2023-12-06,NARIÑO,SAN ANDRES DE TUMACO,1
2023-12-06,NORTE DE SANTANDER,CONVENCION,1
2023-12-06,NORTE DE SANTANDER,EL CARMEN,1
2023-12-06,NORTE DE SANTANDER,TEORAMA,1
2023-12-06,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-12-07,CHOCO,CARMEN DEL DARIEN,6
2023-12-07,CHOCO,SAN JOSE DEL PALMAR,1
2023-12-07,META,PUERTO RICO,1
2023-12-07,NARIÑO,SAN ANDRES DE TUMACO,1
2023-12-07,NORTE DE SANTANDER,CONVENCION,2
2023-12-07,PUTUMAYO,PUERTO CAICEDO,1
2023-12-08,CAQUETA,SAN VICENTE DEL CAGUAN,1
2023-12-08,CAUCA,SANTANDER DE QUILICHAO,1
2023-12-08,META,URIBE,1
2023-12-08,NARIÑO,SAN ANDRES DE TUMACO,1
2023-12-08,PUTUMAYO,PUERTO ASIS,1
2023-12-09,BOLIVAR,SANTA ROSA DEL SUR,1
2023-12-09,CHOCO,RIOSUCIO,1
2023-12-09,CHOCO,SAN JOSE DEL PALMAR,1
2023-12-09,NARIÑO,SAN ANDRES DE TUMACO,1
2023-12-09,PUTUMAYO,PUERTO ASIS,1
2023-12-09,PUTUMAYO,PUERTO LEGUIZAMO,2
2023-12-10,CORDOBA,SAN JOSE DE URE,1
2023-12-10,NARIÑO,MOSQUERA,3
2023-12-10,NARIÑO,OLAYA HERRERA,1
2023-12-10,NORTE DE SANTANDER,TIBU,2
2023-12-10,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-12-10,LA GUAJIRA,URIBIA,1
2023-12-11,ANTIOQUIA,CHIGORODO,1
2023-12-11,BOLIVAR,SANTA ROSA DEL SUR,1
2023-12-11,CAUCA,SANTANDER DE QUILICHAO,1
2023-12-11,CORDOBA,SAN JOSE DE URE,1
2023-12-11,META,PUERTO RICO,1
2023-12-11,NARIÑO,SAN ANDRES DE TUMACO,2
2023-12-11,NORTE DE SANTANDER,TIBU,6
2023-12-11,PUTUMAYO,PUERTO LEGUIZAMO,1
2023-12-12,CAUCA,LOPEZ DE MICAY,1
2023-12-12,CORDOBA,SAN JOSE DE URE,1
2023-12-12,NARIÑO,SAN ANDRES DE TUMACO,1
2023-12-12,PUTUMAYO,PUERTO CAICEDO,1
2023-12-12,VALLE DEL CAUCA,BUENAVENTURA,1
2023-12-13,CAUCA,SANTANDER DE QUILICHAO,1
2023-12-13,CHOCO,SAN JOSE DEL PALMAR,1
2023-12-13,GUAVIARE,SAN JOSE DEL GUAVIARE,4
2023-12-13,NARIÑO,BARBACOAS,1
2023-12-13,NARIÑO,SAN ANDRES DE TUMACO,1
2023-12-13,NARIÑO,SANDONA,1
2023-12-13,PUTUMAYO,PUERTO ASIS,1
2023-12-13,PUTUMAYO,VILLAGARZON,1
2023-12-14,CAUCA,SANTANDER DE QUILICHAO,1
2023-12-14,GUAVIARE,EL RETORNO,12
2023-12-14,NARIÑO,OLAYA HERRERA,1
2023-12-14,NARIÑO,SAN ANDRES DE TUMACO,2
2023-12-14,NORTE DE SANTANDER,TEORAMA,3
2023-12-14,PUTUMAYO,PUERTO ASIS,1
2023-12-14,PUTUMAYO,VALLE DEL GUAMUEZ,1
2023-12-15,CHOCO,RIOSUCIO,1
2023-12-15,NARIÑO,OLAYA HERRERA,1
2023-12-15,PUTUMAYO,PUERTO ASIS,1
2023-12-15,PUTUMAYO,SAN MIGUEL,1
2023-12-16,NARIÑO,OLAYA HERRERA,1
2023-12-16,NARIÑO,SAN ANDRES DE TUMACO,1
2023-12-16,NORTE DE SANTANDER,TIBU,2
2023-12-17,CAUCA,TIMBIQUI,1
2023-12-17,NARIÑO,MOSQUERA,1
2023-12-17,NARIÑO,OLAYA HERRERA,3
2023-12-18,CHOCO,RIOSUCIO,1
2023-12-18,CORDOBA,SAN JOSE DE URE,1
2023-12-18,META,PUERTO RICO,1
2023-12-18,NARIÑO,SAN ANDRES DE TUMACO,1
2023-12-18,NORTE DE SANTANDER,EL CARMEN,1
2023-12-18,PUTUMAYO,PUERTO ASIS,1
2023-12-19,META,PUERTO RICO,1
2023-12-20,CAUCA,EL TAMBO,1
2023-12-20,NORTE DE SANTANDER,TIBU,3
2023-12-20,PUTUMAYO,PUERTO ASIS,1
2023-12-21,CHOCO,RIOSUCIO,1
2023-12-21,CHOCO,SAN JOSE DEL PALMAR,1
2023-12-21,META,PUERTO RICO,1
2023-12-21,VICHADA,CUMARIBO,1
2023-12-22,CAQUETA,CARTAGENA DEL CHAIRA,1
2023-12-22,NARIÑO,EL TAMBO,1
2023-12-22,NARIÑO,LINARES,1
2023-12-22,VICHADA,CUMARIBO,1
2023-12-23,CHOCO,SAN JOSE DEL PALMAR,1
2023-12-23,NORTE DE SANTANDER,TIBU,1
2023-12-24,MAGDALENA,SANTA MARTA,1
