FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,CANTIDAD,UNIDAD DE MEDIDA
2017-11-16,86.0,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
2017-11-16,18.0,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
2017-11-16,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,2,UNIDAD
2017-11-17,54.0,NORTE DE SANTANDER,54810,TIBU,4,UNIDAD
2017-11-17,54.0,NORTE DE SANTANDER,54720,SARDINATA,1,UNIDAD
2017-11-17,5.0,ANTIOQUIA,05887,YARUMAL,1,UNIDAD
2017-11-17,86.0,PUTUMAYO,86757,SAN MIGUEL,3,UNIDAD
2017-11-17,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2017-11-17,76.0,VALLE DEL CAUCA,76233,DAGUA,1,UNIDAD
2017-11-17,5.0,ANTIOQUIA,05893,YONDO,1,UNIDAD
2017-11-17,13.0,BOLÍVAR,13683,SANTA ROSA,2,UNIDAD
2017-11-17,52.0,NARIÑO,52233,CUMBITARA,1,UNIDAD
2017-11-17,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2017-11-17,52.0,NARIÑO,52079,BARBACOAS,1,UNIDAD
2017-11-18,5.0,ANTIOQUIA,05790,TARAZA,6,UNIDAD
2017-11-18,54.0,NORTE DE SANTANDER,54810,TIBU,3,UNIDAD
2017-11-18,86.0,PUTUMAYO,86757,SAN MIGUEL,3,UNIDAD
2017-11-18,52.0,NARIÑO,52233,CUMBITARA,1,UNIDAD
2017-11-18,76.0,VALLE DEL CAUCA,76233,DAGUA,1,UNIDAD
2017-11-18,19.0,CAUCA,19022,ALMAGUER,1,UNIDAD
2017-11-19,5.0,ANTIOQUIA,05040,ANORI,1,UNIDAD
2017-11-19,5.0,ANTIOQUIA,05120,CACERES,14,UNIDAD
2017-11-19,54.0,NORTE DE SANTANDER,54810,TIBU,4,UNIDAD
2017-11-19,52.0,NARIÑO,52678,SAMANIEGO,2,UNIDAD
2017-11-19,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2017-11-19,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,8,UNIDAD
2017-11-20,5.0,ANTIOQUIA,05790,TARAZA,7,UNIDAD
2017-11-20,54.0,NORTE DE SANTANDER,54810,TIBU,2,UNIDAD
2017-11-21,50.0,META,50350,LA MACARENA,1,UNIDAD
2017-11-21,54.0,NORTE DE SANTANDER,54810,TIBU,3,UNIDAD
2017-11-21,99.0,VICHADA,99773,CUMARIBO,2,UNIDAD
2017-11-21,68.0,SANTANDER,68573,PUERTO PARRA,1,UNIDAD
2017-11-21,19.0,CAUCA,19256,EL TAMBO,2,UNIDAD
2017-11-21,86.0,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
2017-11-21,13.0,BOLÍVAR,13473,MORALES,1,UNIDAD
2017-11-22,5.0,ANTIOQUIA,05120,CACERES,1,UNIDAD
2017-11-22,5.0,ANTIOQUIA,05250,EL BAGRE,7,UNIDAD
2017-11-22,5.0,ANTIOQUIA,05495,NECHI,2,UNIDAD
2017-11-22,54.0,NORTE DE SANTANDER,54810,TIBU,3,UNIDAD
2017-11-22,86.0,PUTUMAYO,86757,SAN MIGUEL,2,UNIDAD
2017-11-22,18.0,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
2017-11-22,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2017-11-22,13.0,BOLÍVAR,13473,MORALES,1,UNIDAD
2017-11-23,5.0,ANTIOQUIA,05495,NECHI,1,UNIDAD
2017-11-23,54.0,NORTE DE SANTANDER,54810,TIBU,2,UNIDAD
2017-11-23,13.0,BOLÍVAR,13458,MONTECRISTO,4,UNIDAD
2017-11-23,13.0,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2,UNIDAD
2017-11-23,99.0,VICHADA,99773,CUMARIBO,10,UNIDAD
2017-11-23,13.0,BOLÍVAR,13473,MORALES,1,UNIDAD
2017-11-23,19.0,CAUCA,19450,MERCADERES,1,UNIDAD
2017-11-23,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2017-11-23,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2017-11-24,5.0,ANTIOQUIA,05790,TARAZA,1,UNIDAD
2017-11-24,5.0,ANTIOQUIA,05854,VALDIVIA,15,UNIDAD
2017-11-24,23.0,CÓRDOBA,23580,PUERTO LIBERTADOR,1,UNIDAD
2017-11-24,54.0,NORTE DE SANTANDER,54810,TIBU,4,UNIDAD
2017-11-24,54.0,NORTE DE SANTANDER,54720,SARDINATA,1,UNIDAD
2017-11-24,99.0,VICHADA,99773,CUMARIBO,4,UNIDAD
2017-11-24,5.0,ANTIOQUIA,05887,YARUMAL,1,UNIDAD
2017-11-24,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2017-11-24,19.0,CAUCA,19450,MERCADERES,1,UNIDAD
2017-11-24,86.0,PUTUMAYO,86320,ORITO,1,UNIDAD
2017-11-24,19.0,CAUCA,19022,ALMAGUER,1,UNIDAD
2017-11-25,50.0,META,50350,LA MACARENA,1,UNIDAD
2017-11-25,5.0,ANTIOQUIA,05854,VALDIVIA,4,UNIDAD
2017-11-25,54.0,NORTE DE SANTANDER,54810,TIBU,2,UNIDAD
2017-11-25,19.0,CAUCA,19212,CORINTO,1,UNIDAD
2017-11-25,5.0,ANTIOQUIA,05628,SABANALARGA,1,UNIDAD
2017-11-25,52.0,NARIÑO,52490,OLAYA HERRERA,2,UNIDAD
2017-11-25,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2017-11-26,54.0,NORTE DE SANTANDER,54810,TIBU,3,UNIDAD
2017-11-26,52.0,NARIÑO,52473,MOSQUERA,1,UNIDAD
2017-11-26,19.0,CAUCA,19256,EL TAMBO,2,UNIDAD
2017-11-26,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2017-11-27,50.0,META,50350,LA MACARENA,1,UNIDAD
2017-11-27,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-11-27,13.0,BOLÍVAR,13473,MORALES,1,UNIDAD
2017-11-27,18.0,CAQUETÁ,18247,EL DONCELLO,1,UNIDAD
2017-11-27,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2017-11-27,86.0,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
2017-11-27,19.0,CAUCA,19450,MERCADERES,1,UNIDAD
2017-11-28,54.0,NORTE DE SANTANDER,54810,TIBU,2,UNIDAD
2017-11-28,54.0,NORTE DE SANTANDER,54344,HACARI,1,UNIDAD
2017-11-28,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2017-11-28,5.0,ANTIOQUIA,05887,YARUMAL,1,UNIDAD
2017-11-29,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-11-29,5.0,ANTIOQUIA,05887,YARUMAL,1,UNIDAD
2017-11-29,86.0,PUTUMAYO,86757,SAN MIGUEL,2,UNIDAD
2017-11-29,19.0,CAUCA,19022,ALMAGUER,1,UNIDAD
2017-11-29,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2017-11-30,54.0,NORTE DE SANTANDER,54250,EL TARRA,1,UNIDAD
2017-11-30,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-11-30,18.0,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
2017-11-30,19.0,CAUCA,19130,CAJIBIO,1,UNIDAD
2017-11-30,68.0,SANTANDER,68250,EL PEÑON,1,UNIDAD
2017-11-30,99.0,VICHADA,99773,CUMARIBO,1,UNIDAD
2017-11-30,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2017-11-30,18.0,CAQUETÁ,18247,EL DONCELLO,1,UNIDAD
2017-11-30,13.0,BOLÍVAR,13683,SANTA ROSA,1,UNIDAD
2017-12-01,50.0,META,50590,PUERTO RICO,2,UNIDAD
2017-12-01,13.0,BOLÍVAR,13160,CANTAGALLO,6,UNIDAD
2017-12-01,13.0,BOLÍVAR,13670,SAN PABLO,4,UNIDAD
2017-12-01,18.0,CAQUETÁ,18610,SAN JOSE DEL FRAGUA,1,UNIDAD
2017-12-01,68.0,SANTANDER,68250,EL PEÑON,1,UNIDAD
2017-12-01,13.0,BOLÍVAR,13683,SANTA ROSA,1,UNIDAD
2017-12-01,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,2,UNIDAD
2017-12-01,52.0,NARIÑO,52079,BARBACOAS,1,UNIDAD
2017-12-02,50.0,META,50590,PUERTO RICO,22,UNIDAD
2017-12-02,50.0,META,50711,VISTAHERMOSA,2,UNIDAD
2017-12-02,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-02,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2017-12-02,13.0,BOLÍVAR,13670,SAN PABLO,7,UNIDAD
2017-12-03,95.0,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,3,UNIDAD
2017-12-03,50.0,META,50350,LA MACARENA,12,UNIDAD
2017-12-03,54.0,NORTE DE SANTANDER,54250,EL TARRA,1,UNIDAD
2017-12-03,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-03,13.0,BOLÍVAR,13160,CANTAGALLO,3,UNIDAD
2017-12-03,13.0,BOLÍVAR,13670,SAN PABLO,8,UNIDAD
2017-12-03,99.0,VICHADA,99773,CUMARIBO,6,UNIDAD
2017-12-03,54.0,NORTE DE SANTANDER,54261,EL ZULIA,1,UNIDAD
2017-12-04,95.0,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,1,UNIDAD
2017-12-04,50.0,META,50711,VISTAHERMOSA,11,UNIDAD
2017-12-04,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-04,54.0,NORTE DE SANTANDER,54206,CONVENCION,1,UNIDAD
2017-12-04,13.0,BOLÍVAR,13670,SAN PABLO,11,UNIDAD
2017-12-04,99.0,VICHADA,99773,CUMARIBO,4,UNIDAD
2017-12-04,13.0,BOLÍVAR,13600,RIO VIEJO,1,UNIDAD
2017-12-04,13.0,BOLÍVAR,13473,MORALES,1,UNIDAD
2017-12-05,95.0,GUAVIARE,95015,CALAMAR,2,UNIDAD
2017-12-05,95.0,GUAVIARE,95025,EL RETORNO,11,UNIDAD
2017-12-05,95.0,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,2,UNIDAD
2017-12-05,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-05,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2017-12-05,54.0,NORTE DE SANTANDER,54720,SARDINATA,1,UNIDAD
2017-12-05,13.0,BOLÍVAR,13160,CANTAGALLO,9,UNIDAD
2017-12-05,13.0,BOLÍVAR,13670,SAN PABLO,2,UNIDAD
2017-12-05,95.0,GUAVIARE,95200,MIRAFLORES,3,UNIDAD
2017-12-05,52.0,NARIÑO,52678,SAMANIEGO,1,UNIDAD
2017-12-05,19.0,CAUCA,19517,PAEZ,1,UNIDAD
2017-12-05,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2017-12-06,54.0,NORTE DE SANTANDER,54206,CONVENCION,1,UNIDAD
2017-12-06,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-06,13.0,BOLÍVAR,13160,CANTAGALLO,4,UNIDAD
2017-12-06,95.0,GUAVIARE,95200,MIRAFLORES,19,UNIDAD
2017-12-06,13.0,BOLÍVAR,13473,MORALES,1,UNIDAD
2017-12-06,86.0,PUTUMAYO,86885,VILLAGARZON,1,UNIDAD
2017-12-06,5.0,ANTIOQUIA,05893,YONDO,2,UNIDAD
2017-12-07,19.0,CAUCA,19212,CORINTO,2,UNIDAD
2017-12-07,13.0,BOLÍVAR,13600,RIO VIEJO,1,UNIDAD
2017-12-07,19.0,CAUCA,19022,ALMAGUER,1,UNIDAD
2017-12-07,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2017-12-08,50.0,META,50350,LA MACARENA,1,UNIDAD
2017-12-08,23.0,CÓRDOBA,23466,MONTELIBANO,1,UNIDAD
2017-12-08,13.0,BOLÍVAR,13473,MORALES,2,UNIDAD
2017-12-08,86.0,PUTUMAYO,86757,SAN MIGUEL,2,UNIDAD
2017-12-08,19.0,CAUCA,19517,PAEZ,1,UNIDAD
2017-12-08,19.0,CAUCA,19212,CORINTO,1,UNIDAD
2017-12-09,54.0,NORTE DE SANTANDER,54810,TIBU,2,UNIDAD
2017-12-09,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2017-12-10,54.0,NORTE DE SANTANDER,54810,TIBU,2,UNIDAD
2017-12-10,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2017-12-11,95.0,GUAVIARE,95025,EL RETORNO,11,UNIDAD
2017-12-11,95.0,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,15,UNIDAD
2017-12-11,18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,1,UNIDAD
2017-12-11,54.0,NORTE DE SANTANDER,54810,TIBU,2,UNIDAD
2017-12-11,76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,1,UNIDAD
2017-12-11,13.0,BOLÍVAR,13473,MORALES,2,UNIDAD
2017-12-12,50.0,META,50450,PUERTO CONCORDIA,2,UNIDAD
2017-12-12,5.0,ANTIOQUIA,05361,ITUANGO,1,UNIDAD
2017-12-12,54.0,NORTE DE SANTANDER,54720,SARDINATA,1,UNIDAD
2017-12-12,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-12,54.0,NORTE DE SANTANDER,54250,EL TARRA,1,UNIDAD
2017-12-12,50.0,META,50577,PUERTO LLERAS,1,UNIDAD
2017-12-12,5.0,ANTIOQUIA,05585,PUERTO NARE,1,UNIDAD
2017-12-12,27.0,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,1,UNIDAD
2017-12-12,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2017-12-12,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2017-12-13,18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,1,UNIDAD
2017-12-13,50.0,META,50711,VISTAHERMOSA,1,UNIDAD
2017-12-13,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2017-12-13,5.0,ANTIOQUIA,05893,YONDO,1,UNIDAD
2017-12-14,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-14,27.0,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,1,UNIDAD
2017-12-14,27.0,CHOCÓ,27077,BAJO BAUDO,1,UNIDAD
2017-12-14,52.0,NARIÑO,52390,LA TOLA,1,UNIDAD
2017-12-15,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-15,27.0,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,1,UNIDAD
2017-12-16,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-16,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2017-12-16,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2017-12-16,52.0,NARIÑO,52678,SAMANIEGO,1,UNIDAD
2017-12-16,18.0,CAQUETÁ,18410,LA MONTAÑITA,1,UNIDAD
2017-12-16,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2017-12-17,54.0,NORTE DE SANTANDER,54720,SARDINATA,1,UNIDAD
2017-12-17,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2017-12-17,99.0,VICHADA,99773,CUMARIBO,2,UNIDAD
2017-12-17,50.0,META,50325,MAPIRIPAN,1,UNIDAD
2017-12-17,54.0,NORTE DE SANTANDER,54001,CUCUTA,1,UNIDAD
2017-12-17,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2017-12-17,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2017-12-18,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-18,54.0,NORTE DE SANTANDER,54001,CUCUTA,1,UNIDAD
2017-12-18,19.0,CAUCA,19450,MERCADERES,1,UNIDAD
2017-12-18,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2017-12-18,19.0,CAUCA,19110,BUENOS AIRES,1,UNIDAD
2017-12-19,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2017-12-19,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-19,18.0,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
2017-12-19,27.0,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,1,UNIDAD
2017-12-19,99.0,VICHADA,99773,CUMARIBO,1,UNIDAD
2017-12-19,19.0,CAUCA,19517,PAEZ,1,UNIDAD
2017-12-19,19.0,CAUCA,19110,BUENOS AIRES,1,UNIDAD
2017-12-19,50.0,META,50325,MAPIRIPAN,1,UNIDAD
2017-12-20,18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,1,UNIDAD
2017-12-20,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-20,54.0,NORTE DE SANTANDER,54720,SARDINATA,1,UNIDAD
2017-12-20,86.0,PUTUMAYO,86757,SAN MIGUEL,3,UNIDAD
2017-12-21,18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,1,UNIDAD
2017-12-21,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2017-12-21,54.0,NORTE DE SANTANDER,54206,CONVENCION,1,UNIDAD
2017-12-21,27.0,CHOCÓ,27135,EL CANTON DEL SAN PABLO,1,UNIDAD
2017-12-21,86.0,PUTUMAYO,86568,PUERTO ASIS,2,UNIDAD
2017-12-22,5.0,ANTIOQUIA,05495,NECHI,1,UNIDAD
2017-12-22,54.0,NORTE DE SANTANDER,54810,TIBU,2,UNIDAD
2017-12-22,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2017-12-22,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2017-12-22,19.0,CAUCA,19450,MERCADERES,1,UNIDAD
2017-12-22,54.0,NORTE DE SANTANDER,54001,CUCUTA,1,UNIDAD
2017-12-23,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-23,86.0,PUTUMAYO,86757,SAN MIGUEL,2,UNIDAD
2017-12-23,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2017-12-23,18.0,CAQUETÁ,18247,EL DONCELLO,1,UNIDAD
2017-12-23,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2017-12-23,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2017-12-24,54.0,NORTE DE SANTANDER,54810,TIBU,3,UNIDAD
2017-12-24,54.0,NORTE DE SANTANDER,54250,EL TARRA,1,UNIDAD
2017-12-24,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2017-12-25,54.0,NORTE DE SANTANDER,54720,SARDINATA,1,UNIDAD
2017-12-25,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-25,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2017-12-25,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2017-12-26,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-27,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-27,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2017-12-27,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2017-12-27,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2017-12-27,19.0,CAUCA,19450,MERCADERES,1,UNIDAD
2017-12-28,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-28,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2017-12-28,19.0,CAUCA,19212,CORINTO,1,UNIDAD
2017-12-28,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2017-12-28,52.0,NARIÑO,52678,SAMANIEGO,1,UNIDAD
2017-12-28,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2017-12-28,19.0,CAUCA,19517,PAEZ,1,UNIDAD
2017-12-29,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-29,54.0,NORTE DE SANTANDER,54344,HACARI,1,UNIDAD
2017-12-29,86.0,PUTUMAYO,86568,PUERTO ASIS,2,UNIDAD
2017-12-29,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2017-12-30,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-30,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2017-12-30,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2017-12-30,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2017-12-31,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2017-12-31,86.0,PUTUMAYO,86568,PUERTO ASIS,2,UNIDAD
2017-12-31,86.0,PUTUMAYO,86573,LEGUIZAMO,1,UNIDAD
2018-01-01,54.0,NORTE DE SANTANDER,54250,EL TARRA,1,UNIDAD
2018-01-01,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2018-01-01,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2018-01-01,52.0,NARIÑO,52678,SAMANIEGO,1,UNIDAD
2018-01-01,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2018-01-02,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2018-01-02,19.0,CAUCA,19256,EL TAMBO,2,UNIDAD
2018-01-03,54.0,NORTE DE SANTANDER,54810,TIBU,2,UNIDAD
2018-01-03,86.0,PUTUMAYO,86568,PUERTO ASIS,3,UNIDAD
2018-01-03,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2018-01-04,54.0,NORTE DE SANTANDER,54810,TIBU,2,UNIDAD
2018-01-04,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2018-01-04,19.0,CAUCA,19022,ALMAGUER,1,UNIDAD
2018-01-05,54.0,NORTE DE SANTANDER,54206,CONVENCION,4,UNIDAD
2018-01-05,54.0,NORTE DE SANTANDER,54810,TIBU,3,UNIDAD
2018-01-05,86.0,PUTUMAYO,86568,PUERTO ASIS,4,UNIDAD
2018-01-05,27.0,CHOCÓ,27430,MEDIO BAUDO,1,UNIDAD
2018-01-05,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2018-01-05,5.0,ANTIOQUIA,05206,CONCEPCION,1,UNIDAD
2018-01-06,54.0,NORTE DE SANTANDER,54810,TIBU,2,UNIDAD
2018-01-06,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2018-01-06,86.0,PUTUMAYO,86568,PUERTO ASIS,3,UNIDAD
2018-01-06,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2018-01-06,13.0,BOLÍVAR,13490,NOROSI,1,UNIDAD
2018-01-06,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2018-01-07,54.0,NORTE DE SANTANDER,54810,TIBU,2,UNIDAD
2018-01-07,54.0,NORTE DE SANTANDER,54250,EL TARRA,1,UNIDAD
2018-01-07,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2018-01-07,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2018-01-08,54.0,NORTE DE SANTANDER,54810,TIBU,4,UNIDAD
2018-01-08,86.0,PUTUMAYO,86568,PUERTO ASIS,4,UNIDAD
2018-01-08,5.0,ANTIOQUIA,05887,YARUMAL,1,UNIDAD
2018-01-09,54.0,NORTE DE SANTANDER,54250,EL TARRA,1,UNIDAD
2018-01-09,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2018-01-09,86.0,PUTUMAYO,86757,SAN MIGUEL,2,UNIDAD
2018-01-09,5.0,ANTIOQUIA,05887,YARUMAL,1,UNIDAD
2018-01-09,19.0,CAUCA,19075,BALBOA,1,UNIDAD
2018-01-10,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2018-01-10,86.0,PUTUMAYO,86568,PUERTO ASIS,2,UNIDAD
2018-01-10,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2018-01-10,86.0,PUTUMAYO,86757,SAN MIGUEL,2,UNIDAD
2018-01-10,19.0,CAUCA,19100,BOLIVAR,1,UNIDAD
2018-01-11,54.0,NORTE DE SANTANDER,54810,TIBU,3,UNIDAD
2018-01-11,19.0,CAUCA,19022,ALMAGUER,1,UNIDAD
2018-01-11,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2018-01-11,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2018-01-11,13.0,BOLÍVAR,13670,SAN PABLO,1,UNIDAD
2018-01-12,50.0,META,50350,LA MACARENA,1,UNIDAD
2018-01-12,18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,1,UNIDAD
2018-01-12,54.0,NORTE DE SANTANDER,54206,CONVENCION,1,UNIDAD
2018-01-12,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2018-01-12,50.0,META,50577,PUERTO LLERAS,1,UNIDAD
2018-01-12,95.0,GUAVIARE,95200,MIRAFLORES,1,UNIDAD
2018-01-12,86.0,PUTUMAYO,86568,PUERTO ASIS,3,UNIDAD
2018-01-12,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2018-01-12,5.0,ANTIOQUIA,05893,YONDO,1,UNIDAD
2018-01-12,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2018-01-13,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2018-01-13,86.0,PUTUMAYO,86568,PUERTO ASIS,3,UNIDAD
2018-01-13,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2018-01-13,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2018-01-13,18.0,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
2018-01-14,54.0,NORTE DE SANTANDER,54245,EL CARMEN,1,UNIDAD
2018-01-14,54.0,NORTE DE SANTANDER,54810,TIBU,2,UNIDAD
2018-01-14,54.0,NORTE DE SANTANDER,54720,SARDINATA,1,UNIDAD
2018-01-14,47.0,MAGDALENA,47001,SANTA MARTA,1,UNIDAD
2018-01-14,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2018-01-15,50.0,META,50350,LA MACARENA,1,UNIDAD
2018-01-15,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2018-01-15,54.0,NORTE DE SANTANDER,54206,CONVENCION,1,UNIDAD
2018-01-15,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2018-01-15,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2018-01-15,86.0,PUTUMAYO,86568,PUERTO ASIS,2,UNIDAD
2018-01-16,50.0,META,50350,LA MACARENA,1,UNIDAD
2018-01-16,54.0,NORTE DE SANTANDER,54800,TEORAMA,2,UNIDAD
2018-01-16,54.0,NORTE DE SANTANDER,54001,CUCUTA,2,UNIDAD
2018-01-16,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2018-01-16,86.0,PUTUMAYO,86568,PUERTO ASIS,2,UNIDAD
